package,namespace_directive,func
ggvis,s3_methods,value.reactive
ggvis,s3_methods,vector_type.NULL
ggvis,s3_methods,vector_type.Date
ggvis,s3_methods,vector_type.POSIXt
ggvis,s3_methods,vector_type.character
ggvis,s3_methods,vector_type.default
ggvis,s3_methods,vector_type.factor
ggvis,s3_methods,vector_type.integer
ggvis,s3_methods,vector_type.logical
ggvis,s3_methods,vector_type.numeric
ggvis,s3_methods,vector_type.ordered
ggvis,s3_methods,vector_type.singular
ggvis,s3_methods,vega_data_parser.NULL
ggvis,s3_methods,vega_data_parser.Date
ggvis,s3_methods,vega_data_parser.POSIXt
ggvis,s3_methods,vega_data_parser.character
ggvis,s3_methods,vega_data_parser.default
ggvis,s3_methods,vega_data_parser.factor
ggvis,s3_methods,vega_data_parser.integer
ggvis,s3_methods,vega_data_parser.logical
ggvis,s3_methods,vega_data_parser.numeric
ggvis,s3_methods,vega_data_parser.ordered
fit.models,export_methods,NA
fit.models,export_classes,NA
fit.models,export,designMD
fit.models,export,fit.models
fit.models,export,fmclass.add.class
fit.models,export,fmclass.register
fit.models,export,indexPlot.lmfm
fit.models,export,kernDenPlot.lmfm
fit.models,export,overlaidKernDenPlot.lmfm
fit.models,export,overlaidQQPlot.lmfm
fit.models,export,plot.glmfm
fit.models,export,plot.lmfm
fit.models,export,qqPlot.lmfm
fit.models,export,scatterPlot.lmfm
fit.models,export,simpleRegPlot.lmfm
fit.models,export,summary.glmfm
fit.models,export,summary.lmfm
fit.models,s3_methods,coef.glmfm
fit.models,s3_methods,coef.lmfm
fit.models,s3_methods,designMD.default
fit.models,s3_methods,plot.glmfm
fit.models,s3_methods,plot.lmfm
fit.models,s3_methods,print.glmfm
fit.models,s3_methods,print.lmfm
fit.models,s3_methods,print.summary.glmfm
fit.models,s3_methods,print.summary.lmfm
fit.models,s3_methods,summary.glmfm
fit.models,s3_methods,summary.lmfm
CircStats,export_methods,NA
CircStats,export_classes,NA
CircStats,export,NA
CircStats,s3_methods,NA
GeneralizedHyperbolic,export_methods,NA
GeneralizedHyperbolic,export_classes,NA
GeneralizedHyperbolic,export,plotShapeTriangle
GeneralizedHyperbolic,export,sumX
GeneralizedHyperbolic,s3_methods,print.hyperbFit
GeneralizedHyperbolic,s3_methods,print.nigFit
GeneralizedHyperbolic,s3_methods,print.gigFit
GeneralizedHyperbolic,s3_methods,print.hyperblm
GeneralizedHyperbolic,s3_methods,plot.hyperblm
GeneralizedHyperbolic,s3_methods,plot.hyperbFit
GeneralizedHyperbolic,s3_methods,plot.nigFit
GeneralizedHyperbolic,s3_methods,plot.gigFit
GeneralizedHyperbolic,s3_methods,summary.hyperbFit
GeneralizedHyperbolic,s3_methods,summary.nigFit
GeneralizedHyperbolic,s3_methods,summary.gigFit
GeneralizedHyperbolic,s3_methods,summary.hyperblm
GeneralizedHyperbolic,s3_methods,print.summary.hyperbFit
GeneralizedHyperbolic,s3_methods,print.summary.nigFit
GeneralizedHyperbolic,s3_methods,print.summary.gigFit
GeneralizedHyperbolic,s3_methods,print.summary.hyperblm
GeneralizedHyperbolic,s3_methods,print.hyperbCvMTest
GeneralizedHyperbolic,s3_methods,coef.hyperbFit
GeneralizedHyperbolic,s3_methods,coef.nigFit
GeneralizedHyperbolic,s3_methods,coef.gigFit
GeneralizedHyperbolic,s3_methods,coef.hyperblm
GeneralizedHyperbolic,s3_methods,vcov.hyperbFit
GeneralizedHyperbolic,s3_methods,vcov.nigFit
GeneralizedHyperbolic,s3_methods,vcov.gigFit
HistData,export_methods,NA
HistData,export_classes,NA
HistData,export,SnowMap
HistData,export,Splot
HistData,export,Sdeaths
HistData,export,Spumps
HistData,export,Sstreets
HistData,export,Sscale
HistData,export,Spolygons
HistData,export,Sdensity
HistData,s3_methods,NA
evd,export_methods,NA
evd,export_classes,NA
evd,export,rextreme
evd,export,rorder
evd,export,rrweibull
evd,export,rnweibull
evd,export,rfrechet
evd,export,rgev
evd,export,rgpd
evd,export,rgumbel
evd,export,rbvevd
evd,export,rbvalog
evd,export,rbvamix
evd,export,rbvaneglog
evd,export,rbvbilog
evd,export,rbvct
evd,export,rbvhr
evd,export,rbvlog
evd,export,rbvnegbilog
evd,export,rbvneglog
evd,export,rmvevd
evd,export,rmvlog
evd,export,rmvalog
evd,export,dextreme
evd,export,dorder
evd,export,drweibull
evd,export,dnweibull
evd,export,dfrechet
evd,export,dgev
evd,export,dgpd
evd,export,dgumbel
evd,export,dbvevd
evd,export,dbvalog
evd,export,dbvamix
evd,export,dbvaneglog
evd,export,dbvbilog
evd,export,dbvct
evd,export,dbvhr
evd,export,dbvlog
evd,export,dbvnegbilog
evd,export,dbvneglog
evd,export,dmvevd
evd,export,dmvlog
evd,export,dmvalog
evd,export,pextreme
evd,export,porder
evd,export,prweibull
evd,export,pnweibull
evd,export,pfrechet
evd,export,pgev
evd,export,pgpd
evd,export,pgumbel
evd,export,pbvevd
evd,export,pbvalog
evd,export,pbvamix
evd,export,pbvaneglog
evd,export,pbvbilog
evd,export,pbvct
evd,export,pbvhr
evd,export,pbvlog
evd,export,pbvnegbilog
evd,export,pbvneglog
evd,export,pmvevd
evd,export,pmvlog
evd,export,pmvalog
evd,export,qextreme
evd,export,qrweibull
evd,export,qnweibull
evd,export,qfrechet
evd,export,qgev
evd,export,qgpd
evd,export,qgumbel
evd,export,qcbvnonpar
evd,export,abvalog
evd,export,abvamix
evd,export,abvaneglog
evd,export,abvbilog
evd,export,abvct
evd,export,abvevd
evd,export,abvhr
evd,export,abvlog
evd,export,abvnegbilog
evd,export,abvneglog
evd,export,abvnonpar
evd,export,amvalog
evd,export,amvevd
evd,export,amvlog
evd,export,amvnonpar
evd,export,hbvalog
evd,export,hbvamix
evd,export,hbvaneglog
evd,export,hbvbilog
evd,export,hbvct
evd,export,hbvevd
evd,export,hbvhr
evd,export,hbvlog
evd,export,hbvnegbilog
evd,export,hbvneglog
evd,export,fbvalog
evd,export,fbvamix
evd,export,fbvaneglog
evd,export,fbvbilog
evd,export,fbvcalog
evd,export,fbvcamix
evd,export,fbvcaneglog
evd,export,fbvcbilog
evd,export,fbvcct
evd,export,fbvchr
evd,export,fbvclog
evd,export,fbvcnegbilog
evd,export,fbvcneglog
evd,export,fbvcpot
evd,export,fbvct
evd,export,fbvevd
evd,export,fbvhr
evd,export,fbvlog
evd,export,fbvnegbilog
evd,export,fbvneglog
evd,export,fbvpbilog
evd,export,fbvpct
evd,export,fbvphr
evd,export,fbvplog
evd,export,fbvpnegbilog
evd,export,fbvpneglog
evd,export,fbvpot
evd,export,fbvppot
evd,export,fextreme
evd,export,fgev
evd,export,fgev.norm
evd,export,fgev.quantile
evd,export,forder
evd,export,fpot
evd,export,fpot.norm
evd,export,fpot.quantile
evd,export,bvcpp
evd,export,bvdens
evd,export,bvdp
evd,export,bvh
evd,export,bvpost.optim
evd,export,bvqc
evd,export,bvstart.vals
evd,export,ccbvevd
evd,export,evind.test
evd,export,chiplot
evd,export,clusters
evd,export,dens
evd,export,evmc
evd,export,exi
evd,export,exiplot
evd,export,mar
evd,export,marma
evd,export,mma
evd,export,mrlplot
evd,export,mtransform
evd,export,mvalog.check
evd,export,pp
evd,export,profile2d
evd,export,qq
evd,export,rl
evd,export,sep.bvdata
evd,export,std.errors
evd,export,subsets
evd,export,tcplot
evd,export,bvtcplot
evd,export,tvdepfn
evd,s3_methods,print.bvevd
evd,s3_methods,print.bvpot
evd,s3_methods,print.evd
evd,s3_methods,print.pot
evd,s3_methods,plot.bvevd
evd,s3_methods,plot.bvpot
evd,s3_methods,plot.uvevd
evd,s3_methods,plot.profile.evd
evd,s3_methods,plot.profile2d.evd
evd,s3_methods,qq.gev
evd,s3_methods,qq.pot
evd,s3_methods,rl.gev
evd,s3_methods,rl.pot
evd,s3_methods,pp.gev
evd,s3_methods,pp.pot
evd,s3_methods,dens.gev
evd,s3_methods,dens.pot
evd,s3_methods,bvdens.bvevd
evd,s3_methods,bvdens.bvpot
evd,s3_methods,bvdp.bvevd
evd,s3_methods,bvdp.bvpot
evd,s3_methods,bvh.bvevd
evd,s3_methods,bvh.bvpot
evd,s3_methods,bvqc.bvevd
evd,s3_methods,bvqc.bvpot
evd,s3_methods,fitted.evd
evd,s3_methods,logLik.evd
evd,s3_methods,profile2d.evd
evd,s3_methods,profile.evd
evd,s3_methods,std.errors.evd
evd,s3_methods,vcov.evd
evd,s3_methods,confint.evd
evd,s3_methods,anova.evd
evd,s3_methods,confint.profile.evd
evd,s3_methods,bvcpp.bvevd
rstanarm,export_methods,NA
rstanarm,export_classes,NA
rstanarm,export,R2
rstanarm,export,Surv
rstanarm,export,VarCorr
rstanarm,export,bayes_R2
rstanarm,export,cauchy
rstanarm,export,compare_models
rstanarm,export,decov
rstanarm,export,dirichlet
rstanarm,export,exponential
rstanarm,export,fixef
rstanarm,export,get_x
rstanarm,export,get_y
rstanarm,export,get_z
rstanarm,export,hs
rstanarm,export,hs_plus
rstanarm,export,kfold
rstanarm,export,laplace
rstanarm,export,lasso
rstanarm,export,launch_shinystan
rstanarm,export,lkj
rstanarm,export,log_lik
rstanarm,export,loo
rstanarm,export,loo_linpred
rstanarm,export,loo_model_weights
rstanarm,export,loo_predict
rstanarm,export,loo_predictive_interval
rstanarm,export,neg_binomial_2
rstanarm,export,ngrps
rstanarm,export,normal
rstanarm,export,pairs_condition
rstanarm,export,pairs_style_np
rstanarm,export,plot_nonlinear
rstanarm,export,plot_stack_jm
rstanarm,export,posterior_interval
rstanarm,export,posterior_linpred
rstanarm,export,posterior_predict
rstanarm,export,posterior_survfit
rstanarm,export,posterior_traj
rstanarm,export,posterior_vs_prior
rstanarm,export,pp_check
rstanarm,export,pp_validate
rstanarm,export,predictive_error
rstanarm,export,predictive_interval
rstanarm,export,prior_options
rstanarm,export,prior_summary
rstanarm,export,product_normal
rstanarm,export,ps_check
rstanarm,export,ranef
rstanarm,export,se
rstanarm,export,sigma
rstanarm,export,stan_aov
rstanarm,export,stan_betareg
rstanarm,export,stan_betareg.fit
rstanarm,export,stan_biglm
rstanarm,export,stan_biglm.fit
rstanarm,export,stan_clogit
rstanarm,export,stan_gamm4
rstanarm,export,stan_glm
rstanarm,export,stan_glm.fit
rstanarm,export,stan_glm.nb
rstanarm,export,stan_glmer
rstanarm,export,stan_glmer.nb
rstanarm,export,stan_jm
rstanarm,export,stan_lm
rstanarm,export,stan_lm.fit
rstanarm,export,stan_lm.wfit
rstanarm,export,stan_lmer
rstanarm,export,stan_mvmer
rstanarm,export,stan_nlmer
rstanarm,export,stan_polr
rstanarm,export,stan_polr.fit
rstanarm,export,stanjm_list
rstanarm,export,stanmvreg_list
rstanarm,export,stanreg_list
rstanarm,export,student_t
rstanarm,export,waic
rstanarm,s3_methods,VarCorr.stanreg
rstanarm,s3_methods,as.array.stanreg
rstanarm,s3_methods,as.data.frame.stanreg
rstanarm,s3_methods,as.data.frame.summary.stanreg
rstanarm,s3_methods,as.matrix.stanreg
rstanarm,s3_methods,bayes_R2.stanreg
rstanarm,s3_methods,coef.stanmvreg
rstanarm,s3_methods,coef.stanreg
rstanarm,s3_methods,confint.stanreg
rstanarm,s3_methods,family.stanmvreg
rstanarm,s3_methods,family.stanreg
rstanarm,s3_methods,fitted.stanmvreg
rstanarm,s3_methods,fitted.stanreg
rstanarm,s3_methods,fixef.stanmvreg
rstanarm,s3_methods,fixef.stanreg
rstanarm,s3_methods,formula.stanmvreg
rstanarm,s3_methods,formula.stanreg
rstanarm,s3_methods,get_x.default
rstanarm,s3_methods,get_x.gamm4
rstanarm,s3_methods,get_x.lmerMod
rstanarm,s3_methods,get_x.stanmvreg
rstanarm,s3_methods,get_y.default
rstanarm,s3_methods,get_y.stanmvreg
rstanarm,s3_methods,get_z.lmerMod
rstanarm,s3_methods,get_z.stanmvreg
rstanarm,s3_methods,launch_shinystan.stanreg
rstanarm,s3_methods,log_lik.stanjm
rstanarm,s3_methods,log_lik.stanmvreg
rstanarm,s3_methods,log_lik.stanreg
rstanarm,s3_methods,loo.stanreg
rstanarm,s3_methods,loo_linpred.stanreg
rstanarm,s3_methods,loo_model_weights.stanreg_list
rstanarm,s3_methods,loo_predict.stanreg
rstanarm,s3_methods,loo_predictive_interval.stanreg
rstanarm,s3_methods,model.frame.stanmvreg
rstanarm,s3_methods,model.frame.stanreg
rstanarm,s3_methods,model.matrix.stanreg
rstanarm,s3_methods,names.stanreg_list
rstanarm,s3_methods,ngrps.stanmvreg
rstanarm,s3_methods,ngrps.stanreg
rstanarm,s3_methods,nobs.stanreg
rstanarm,s3_methods,pairs.stanreg
rstanarm,s3_methods,plot.predict.stanjm
rstanarm,s3_methods,plot.stanreg
rstanarm,s3_methods,plot.survfit.stanjm
rstanarm,s3_methods,posterior_interval.stanreg
rstanarm,s3_methods,posterior_linpred.stanreg
rstanarm,s3_methods,posterior_predict.stanmvreg
rstanarm,s3_methods,posterior_predict.stanreg
rstanarm,s3_methods,posterior_vs_prior.stanreg
rstanarm,s3_methods,pp_check.stanreg
rstanarm,s3_methods,predict.stanreg
rstanarm,s3_methods,predictive_error.ppd
rstanarm,s3_methods,predictive_error.stanreg
rstanarm,s3_methods,predictive_interval.ppd
rstanarm,s3_methods,predictive_interval.stanreg
rstanarm,s3_methods,print.compare_rstanarm_loos
rstanarm,s3_methods,print.kfold
rstanarm,s3_methods,print.prior_summary.stanreg
rstanarm,s3_methods,print.stanmvreg
rstanarm,s3_methods,print.stanreg
rstanarm,s3_methods,print.summary.stanmvreg
rstanarm,s3_methods,print.summary.stanreg
rstanarm,s3_methods,print.survfit.stanjm
rstanarm,s3_methods,prior_summary.stanreg
rstanarm,s3_methods,ranef.stanmvreg
rstanarm,s3_methods,ranef.stanreg
rstanarm,s3_methods,residuals.stanmvreg
rstanarm,s3_methods,residuals.stanreg
rstanarm,s3_methods,se.stanmvreg
rstanarm,s3_methods,se.stanreg
rstanarm,s3_methods,sigma.stanmvreg
rstanarm,s3_methods,sigma.stanreg
rstanarm,s3_methods,summary.stanmvreg
rstanarm,s3_methods,summary.stanreg
rstanarm,s3_methods,terms.stanmvreg
rstanarm,s3_methods,terms.stanreg
rstanarm,s3_methods,update.stanjm
rstanarm,s3_methods,update.stanmvreg
rstanarm,s3_methods,update.stanreg
rstanarm,s3_methods,vcov.stanreg
rstanarm,s3_methods,waic.stanreg
DistributionUtils,export_methods,NA
DistributionUtils,export_classes,NA
DistributionUtils,export,newIBFR
DistributionUtils,export,besselRatio
DistributionUtils,export,incompleteBesselK
DistributionUtils,export,incompleteBesselKR
DistributionUtils,export,distIneqMassart
DistributionUtils,export,distIneqMassartPlot
DistributionUtils,export,integrateDens
DistributionUtils,export,inversionTestpq
DistributionUtils,export,inversionTestqp
DistributionUtils,export,is.wholenumber
DistributionUtils,export,logHist
DistributionUtils,export,momChangeAbout
DistributionUtils,export,momIntegrated
DistributionUtils,export,momSE
DistributionUtils,export,safeIntegrate
DistributionUtils,export,skewness
DistributionUtils,export,kurtosis
DistributionUtils,export,tailPlot
DistributionUtils,export,tailPlotLine
DistributionUtils,export,normTailPlotLine
DistributionUtils,export,tTailPlotLine
DistributionUtils,export,gammaTailPlotLine
DistributionUtils,export,tsHessian
DistributionUtils,export,pDist
DistributionUtils,export,qDist
DistributionUtils,export,distCalcRange
DistributionUtils,export,distMode
DistributionUtils,export,distStepSize
DistributionUtils,export,moranTest
DistributionUtils,s3_methods,NA
qdapRegex,export_methods,NA
qdapRegex,export_classes,NA
qdapRegex,export,%+%
qdapRegex,export,%|%
qdapRegex,export,L
qdapRegex,export,S
qdapRegex,export,TC
qdapRegex,export,U
qdapRegex,export,as_count
qdapRegex,export,as_numeric
qdapRegex,export,as_numeric2
qdapRegex,export,as_time
qdapRegex,export,as_time2
qdapRegex,export,bind
qdapRegex,export,bind_or
qdapRegex,export,cheat
qdapRegex,export,escape
qdapRegex,export,ex_
qdapRegex,export,ex_abbreviation
qdapRegex,export,ex_angle
qdapRegex,export,ex_between
qdapRegex,export,ex_between_multiple
qdapRegex,export,ex_bracket
qdapRegex,export,ex_bracket_multiple
qdapRegex,export,ex_caps
qdapRegex,export,ex_caps_phrase
qdapRegex,export,ex_citation
qdapRegex,export,ex_citation_tex
qdapRegex,export,ex_city_state
qdapRegex,export,ex_city_state_zip
qdapRegex,export,ex_curly
qdapRegex,export,ex_date
qdapRegex,export,ex_default
qdapRegex,export,ex_dollar
qdapRegex,export,ex_email
qdapRegex,export,ex_emoticon
qdapRegex,export,ex_endmark
qdapRegex,export,ex_hash
qdapRegex,export,ex_nchar_words
qdapRegex,export,ex_non_ascii
qdapRegex,export,ex_non_words
qdapRegex,export,ex_number
qdapRegex,export,ex_percent
qdapRegex,export,ex_phone
qdapRegex,export,ex_postal_code
qdapRegex,export,ex_repeated_characters
qdapRegex,export,ex_repeated_phrases
qdapRegex,export,ex_repeated_words
qdapRegex,export,ex_round
qdapRegex,export,ex_square
qdapRegex,export,ex_tag
qdapRegex,export,ex_time
qdapRegex,export,ex_title_name
qdapRegex,export,ex_transcript_time
qdapRegex,export,ex_twitter_url
qdapRegex,export,ex_url
qdapRegex,export,ex_white
qdapRegex,export,ex_white_bracket
qdapRegex,export,ex_white_colon
qdapRegex,export,ex_white_comma
qdapRegex,export,ex_white_endmark
qdapRegex,export,ex_white_lead
qdapRegex,export,ex_white_lead_trail
qdapRegex,export,ex_white_multiple
qdapRegex,export,ex_white_punctuation
qdapRegex,export,ex_white_trail
qdapRegex,export,ex_zip
qdapRegex,export,explain
qdapRegex,export,grab
qdapRegex,export,group
qdapRegex,export,group_or
qdapRegex,export,is.regex
qdapRegex,export,pastex
qdapRegex,export,rm_
qdapRegex,export,rm_abbreviation
qdapRegex,export,rm_angle
qdapRegex,export,rm_between
qdapRegex,export,rm_between_multiple
qdapRegex,export,rm_bracket
qdapRegex,export,rm_bracket_multiple
qdapRegex,export,rm_caps
qdapRegex,export,rm_caps_phrase
qdapRegex,export,rm_citation
qdapRegex,export,rm_citation_tex
qdapRegex,export,rm_city_state
qdapRegex,export,rm_city_state_zip
qdapRegex,export,rm_curly
qdapRegex,export,rm_date
qdapRegex,export,rm_default
qdapRegex,export,rm_dollar
qdapRegex,export,rm_email
qdapRegex,export,rm_emoticon
qdapRegex,export,rm_endmark
qdapRegex,export,rm_hash
qdapRegex,export,rm_nchar_words
qdapRegex,export,rm_non_ascii
qdapRegex,export,rm_non_words
qdapRegex,export,rm_number
qdapRegex,export,rm_percent
qdapRegex,export,rm_phone
qdapRegex,export,rm_postal_code
qdapRegex,export,rm_repeated_characters
qdapRegex,export,rm_repeated_phrases
qdapRegex,export,rm_repeated_words
qdapRegex,export,rm_round
qdapRegex,export,rm_square
qdapRegex,export,rm_tag
qdapRegex,export,rm_time
qdapRegex,export,rm_title_name
qdapRegex,export,rm_transcript_time
qdapRegex,export,rm_twitter_url
qdapRegex,export,rm_url
qdapRegex,export,rm_white
qdapRegex,export,rm_white_bracket
qdapRegex,export,rm_white_colon
qdapRegex,export,rm_white_comma
qdapRegex,export,rm_white_endmark
qdapRegex,export,rm_white_lead
qdapRegex,export,rm_white_lead_trail
qdapRegex,export,rm_white_multiple
qdapRegex,export,rm_white_punctuation
qdapRegex,export,rm_white_trail
qdapRegex,export,rm_zip
qdapRegex,export,validate
qdapRegex,s3_methods,c.extracted
qdapRegex,s3_methods,print.explain
qdapRegex,s3_methods,print.extracted
qdapRegex,s3_methods,print.regexr
date,export_methods,NA
date,export_classes,NA
date,export,as.date
date,export,date.ddmmmyy
date,export,date.mdy
date,export,date.mmddyy
